Importance,Level,Job Zone,Code,Occupation
68,61,4,21-1093.00,Social and Human Service Assistants
68,60,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
68,60,2,43-5011.01,Freight Forwarders
68,56,5,21-2011.00,Clergy
67,78,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
67,73,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
67,69,2,47-3016.00,Helpers--Roofers
67,69,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
67,67,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
67,67,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
67,67,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
67,64,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
67,64,4,11-9199.08,Loss Prevention Managers
67,63,1,47-2043.00,Floor Sanders and Finishers
67,63,3,17-3031.00,Surveying and Mapping Technicians
67,62,2,27-2021.00,Athletes and Sports Competitors
67,61,3,29-2052.00,Pharmacy Technicians
67,61,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
67,59,2,31-1121.00,Home Health Aides
67,59,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
67,58,3,51-6092.00,Fabric and Apparel Patternmakers
67,57,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
67,51,2,51-9197.00,Tire Builders
67,46,2,41-2011.00,Cashiers
66,69,3,11-3051.06,Hydroelectric Production Managers
66,68,4,11-3051.00,Industrial Production Managers
66,65,3,17-3012.00,Electrical and Electronics Drafters
66,65,4,13-1041.01,Environmental Compliance Inspectors
66,65,4,11-1021.00,General and Operations Managers
66,63,3,31-9094.00,Medical Transcriptionists
66,63,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
66,61,2,43-9041.00,Insurance Claims and Policy Processing Clerks
66,60,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
66,60,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
66,59,3,51-4111.00,Tool and Die Makers
66,55,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
66,54,3,51-4061.00,"Model Makers, Metal and Plastic"
66,51,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
66,50,2,51-7021.00,Furniture Finishers
65,67,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
65,66,2,53-6031.00,Automotive and Watercraft Service Attendants
65,66,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
65,66,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
65,66,3,17-3029.08,Photonics Technicians
65,65,4,27-2041.00,Music Directors and Composers
65,65,4,21-1015.00,Rehabilitation Counselors
65,64,3,49-9092.00,Commercial Divers
65,63,5,25-2051.00,"Special Education Teachers, Preschool"
65,62,3,49-9063.00,Musical Instrument Repairers and Tuners
65,61,2,43-5051.00,Postal Service Clerks
65,61,3,53-6041.00,Traffic Technicians
65,60,2,33-9032.00,Security Guards
65,60,2,33-9093.00,Transportation Security Screeners
65,59,3,49-9061.00,Camera and Photographic Equipment Repairers
65,59,3,13-1041.00,Compliance Officers
65,59,2,43-4031.00,"Court, Municipal, and License Clerks"
65,58,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
65,58,4,19-4061.00,Social Science Research Assistants
65,57,3,31-9011.00,Massage Therapists
65,53,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
65,51,4,11-9081.00,Lodging Managers
65,50,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
64,68,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
64,67,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
64,66,2,51-8013.00,Power Plant Operators
64,65,2,51-9141.00,Semiconductor Processing Technicians
64,63,3,53-7021.00,Crane and Tower Operators
64,63,2,47-2181.00,Roofers
64,62,3,47-4041.00,Hazardous Materials Removal Workers
64,62,2,51-4192.00,"Layout Workers, Metal and Plastic"
64,61,2,51-8099.01,Biofuels Processing Technicians
64,61,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
64,61,2,47-5081.00,Helpers--Extraction Workers
64,61,4,43-9081.00,Proofreaders and Copy Markers
64,58,2,11-9131.00,Postmasters and Mail Superintendents
64,58,3,19-4099.01,Quality Control Analysts
64,58,5,25-9044.00,"Teaching Assistants, Postsecondary"
64,57,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
64,56,3,47-2152.04,Solar Thermal Installers and Technicians
64,51,1,37-3011.00,Landscaping and Groundskeeping Workers
64,51,2,41-2031.00,Retail Salespersons
63,69,4,17-2161.00,Nuclear Engineers
63,66,3,31-2012.00,Occupational Therapy Aides
63,64,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
63,62,3,11-9071.00,Gambling Managers
63,62,5,23-1012.00,Judicial Law Clerks
63,58,2,51-8013.03,Biomass Plant Technicians
63,56,5,25-2059.01,Adapted Physical Education Specialists
63,56,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
63,52,3,25-3021.00,Self-Enrichment Teachers
63,51,2,53-4031.00,Railroad Conductors and Yardmasters
62,65,3,51-7032.00,"Patternmakers, Wood"
62,62,2,47-2041.00,Carpet Installers
62,62,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
62,62,3,51-7031.00,"Model Makers, Wood"
62,62,3,31-1131.00,Nursing Assistants
62,61,2,43-3051.00,Payroll and Timekeeping Clerks
62,61,2,47-5043.00,"Roof Bolters, Mining"
62,60,3,43-5061.00,"Production, Planning, and Expediting Clerks"
62,59,3,43-6012.00,Legal Secretaries and Administrative Assistants
62,59,2,51-5112.00,Printing Press Operators
62,58,5,19-3034.00,School Psychologists
62,58,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
62,57,1,45-2091.00,Agricultural Equipment Operators
62,56,4,25-4013.00,Museum Technicians and Conservators
62,56,2,53-5011.00,Sailors and Marine Oilers
62,55,2,43-4021.00,Correspondence Clerks
62,55,2,47-3012.00,Helpers--Carpenters
62,51,2,47-2031.00,Carpenters
61,68,4,11-3051.03,Biofuels Production Managers
61,65,2,47-5013.00,"Service Unit Operators, Oil and Gas"
61,63,3,51-4062.00,"Patternmakers, Metal and Plastic"
61,61,2,47-2021.00,Brickmasons and Blockmasons
61,61,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
61,60,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
61,60,2,51-2023.00,Electromechanical Equipment Assemblers
61,60,2,37-3013.00,Tree Trimmers and Pruners
61,59,2,49-3092.00,Recreational Vehicle Service Technicians
61,59,3,49-9064.00,Watch and Clock Repairers
61,58,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
61,58,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
61,58,2,53-7064.00,"Packers and Packagers, Hand"
61,57,2,47-5041.00,Continuous Mining Machine Operators
61,55,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
61,55,2,53-5022.00,Motorboat Operators
61,53,3,43-4011.00,Brokerage Clerks
61,52,2,53-3052.00,"Bus Drivers, Transit and Intercity"
61,52,3,43-4141.00,New Accounts Clerks
61,49,3,25-4031.00,Library Technicians
61,49,2,31-2022.00,Physical Therapist Aides
61,47,1,35-2021.00,Food Preparation Workers
61,47,2,43-2011.00,"Switchboard Operators, Including Answering Service"
60,71,4,11-3051.04,Biomass Power Plant Managers
60,67,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
60,62,3,51-4041.00,Machinists
60,61,2,49-9096.00,Riggers
60,59,4,11-9121.01,Clinical Research Coordinators
60,58,2,35-2014.00,"Cooks, Restaurant"
60,57,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
60,56,4,17-3025.00,Environmental Engineering Technologists and Technicians
60,55,1,47-2051.00,Cement Masons and Concrete Finishers
60,55,2,41-2012.00,Gambling Change Persons and Booth Cashiers
60,53,2,49-3022.00,Automotive Glass Installers and Repairers
60,53,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
60,53,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
60,51,2,39-6011.00,Baggage Porters and Bellhops
60,51,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
60,49,2,39-2021.00,Animal Caretakers
59,62,2,51-9081.00,Dental Laboratory Technicians
59,62,3,13-1041.04,Government Property Inspectors and Investigators
59,61,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
59,60,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
59,60,5,21-1014.00,Mental Health Counselors
59,59,2,39-4021.00,Funeral Attendants
59,59,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
59,59,3,27-2042.00,Musicians and Singers
59,58,2,51-9011.00,Chemical Equipment Operators and Tenders
59,56,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
59,55,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
59,54,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
59,54,2,31-1133.00,Psychiatric Aides
59,52,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
59,51,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
59,50,2,51-3093.00,Food Cooking Machine Operators and Tenders
59,49,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
59,48,2,49-9011.00,Mechanical Door Repairers
59,47,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
59,43,2,39-9011.01,Nannies
58,61,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
58,59,4,41-3021.00,Insurance Sales Agents
58,58,2,43-4071.00,File Clerks
58,58,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
58,58,2,47-4051.00,Highway Maintenance Workers
58,58,3,51-9082.00,Medical Appliance Technicians
58,57,2,39-2011.00,Animal Trainers
58,57,2,51-6051.00,"Sewers, Hand"
58,56,2,53-7073.00,Wellhead Pumpers
58,53,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
58,51,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
58,37,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
57,61,2,51-2031.00,Engine and Other Machine Assemblers
57,56,3,39-5011.00,Barbers
57,54,2,43-3021.00,Billing and Posting Clerks
57,54,2,53-7051.00,Industrial Truck and Tractor Operators
57,54,1,45-4022.00,Logging Equipment Operators
57,54,2,47-2072.00,Pile Driver Operators
57,53,2,51-2022.00,Electrical and Electronic Equipment Assemblers
57,53,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
57,53,2,49-3043.00,Rail Car Repairers
57,53,3,39-9041.00,Residential Advisors
57,52,3,39-7011.00,Tour Guides and Escorts
57,50,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
57,49,2,51-9083.00,Ophthalmic Laboratory Technicians
57,47,2,51-3092.00,Food Batchmakers
57,47,2,51-6042.00,Shoe Machine Operators and Tenders
57,44,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
57,42,3,27-1026.00,Merchandise Displayers and Window Trimmers
56,61,2,47-2044.00,Tile and Stone Setters
56,57,3,39-5094.00,Skincare Specialists
56,55,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
56,54,3,39-1022.00,First-Line Supervisors of Personal Service Workers
56,54,2,47-2211.00,Sheet Metal Workers
56,54,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
56,53,2,51-9194.00,Etchers and Engravers
56,52,2,43-9071.00,"Office Machine Operators, Except Computer"
56,52,2,51-6093.00,Upholsterers
56,49,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
56,49,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
56,44,2,39-5093.00,Shampooers
56,43,2,35-3011.00,Bartenders
56,43,3,35-2013.00,"Cooks, Private Household"
55,62,3,53-5031.00,Ship Engineers
55,61,3,51-8092.00,Gas Plant Operators
55,54,2,49-3093.00,Tire Repairers and Changers
55,52,1,47-2161.00,Plasterers and Stucco Masons
55,50,2,51-4052.00,"Pourers and Casters, Metal"
55,49,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
55,47,2,47-2141.00,"Painters, Construction and Maintenance"
55,46,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
55,46,2,51-2061.00,Timing Device Assemblers and Adjusters
55,43,2,51-3021.00,Butchers and Meat Cutters
55,41,2,35-2012.00,"Cooks, Institution and Cafeteria"
54,57,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
54,56,2,51-8091.00,Chemical Plant and System Operators
54,50,2,45-4023.00,Log Graders and Scalers
54,48,2,43-9061.00,"Office Clerks, General"
54,48,3,49-9097.00,Signal and Track Switch Repairers
54,47,2,43-9022.00,Word Processors and Typists
54,42,2,11-9051.00,Food Service Managers
54,34,2,53-7031.00,Dredge Operators
53,52,2,53-4011.00,Locomotive Engineers
53,52,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
53,50,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
53,50,2,43-3041.00,Gambling Cage Workers
53,49,2,27-1023.00,Floral Designers
53,49,2,43-5041.00,"Meter Readers, Utilities"
53,47,2,39-9011.00,Childcare Workers
53,46,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
53,43,2,43-3011.00,Bill and Account Collectors
53,43,2,51-2092.00,Team Assemblers
52,55,3,11-9171.00,Funeral Home Managers
52,55,4,27-2012.04,Talent Directors
52,52,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
52,49,1,51-9022.00,"Grinding and Polishing Workers, Hand"
52,48,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
52,46,2,39-3092.00,Costume Attendants
52,46,2,47-2221.00,Structural Iron and Steel Workers
52,45,2,35-2015.00,"Cooks, Short Order"
52,42,2,53-7065.00,Stockers and Order Fillers
52,42,2,47-2082.00,Tapers
51,55,1,35-9021.00,Dishwashers
51,51,2,39-3012.00,Gambling and Sports Book Writers and Runners
51,46,2,31-1132.00,Orderlies
51,46,1,51-9123.00,"Painting, Coating, and Decorating Workers"
51,44,2,47-2151.00,Pipelayers
51,43,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
51,43,2,47-4091.00,Segmental Pavers
51,43,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
51,42,2,47-2142.00,Paperhangers
51,42,2,51-5113.00,Print Binding and Finishing Workers
51,38,2,49-9051.00,Electrical Power-Line Installers and Repairers
50,54,3,27-1012.00,Craft Artists
50,52,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
50,51,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
50,48,2,51-7011.00,Cabinetmakers and Bench Carpenters
50,47,2,51-9198.00,Helpers--Production Workers
50,47,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
50,45,2,39-3021.00,Motion Picture Projectionists
50,44,2,53-6011.00,Bridge and Lock Tenders
50,44,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
50,40,2,45-2021.00,Animal Breeders
50,39,1,39-3091.00,Amusement and Recreation Attendants
50,38,2,41-9011.00,Demonstrators and Product Promoters
50,37,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
49,55,1,53-7011.00,Conveyor Operators and Tenders
49,51,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
49,50,3,51-9071.06,Gem and Diamond Workers
49,47,3,39-7012.00,Travel Guides
49,46,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
49,44,2,41-9041.00,Telemarketers
49,43,1,47-5011.00,"Derrick Operators, Oil and Gas"
49,41,2,53-3033.00,Light Truck Drivers
49,37,2,31-1122.00,Personal Care Aides
49,35,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
48,54,2,53-7041.00,Hoist and Winch Operators
48,52,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
48,51,1,47-5071.00,"Roustabouts, Oil and Gas"
48,48,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
48,42,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
48,38,2,35-3041.00,"Food Servers, Nonrestaurant"
48,37,2,53-7081.00,Refuse and Recyclable Material Collectors
47,50,2,51-2051.00,Fiberglass Laminators and Fabricators
47,47,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
47,47,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
47,40,3,25-2011.00,"Preschool Teachers, Except Special Education"
47,38,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
47,36,2,41-2021.00,Counter and Rental Clerks
47,36,2,51-4071.00,Foundry Mold and Coremakers
46,50,3,49-9043.00,"Maintenance Workers, Machinery"
46,49,2,47-2053.00,Terrazzo Workers and Finishers
46,45,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
46,44,1,45-3031.00,Fishing and Hunting Workers
46,44,2,53-7062.04,Recycling and Reclamation Workers
46,30,1,45-2041.00,"Graders and Sorters, Agricultural Products"
46,27,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
45,54,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
45,49,3,51-2041.00,Structural Metal Fabricators and Fitters
45,44,1,35-2011.00,"Cooks, Fast Food"
45,36,2,47-2121.00,Glaziers
45,33,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
44,45,2,43-5011.00,Cargo and Freight Agents
44,36,2,33-9091.00,Crossing Guards and Flaggers
44,34,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
43,43,1,47-5051.00,"Rock Splitters, Quarry"
43,43,2,35-3031.00,Waiters and Waitresses
43,36,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
43,35,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
43,34,2,39-5092.00,Manicurists and Pedicurists
42,47,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
42,36,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
42,Not available,2,53-3031.00,Driver/Sales Workers
41,40,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
41,39,1,51-9031.00,"Cutters and Trimmers, Hand"
41,35,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
40,42,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
40,39,2,47-2132.00,"Insulation Workers, Mechanical"
40,38,2,51-3011.00,Bakers
39,46,2,43-5021.00,Couriers and Messengers
39,41,2,47-4031.00,Fence Erectors
39,41,2,47-2171.00,Reinforcing Iron and Rebar Workers
39,41,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
39,39,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
39,39,1,51-6031.00,Sewing Machine Operators
39,35,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
39,32,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
39,31,1,37-2012.00,Maids and Housekeeping Cleaners
38,36,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
37,39,3,47-2022.00,Stonemasons
37,36,3,27-2031.00,Dancers
37,35,2,43-5052.00,Postal Service Mail Carriers
36,41,3,51-9195.05,"Potters, Manufacturing"
36,33,1,35-3023.01,Baristas
36,33,2,53-6061.00,Passenger Attendants
36,28,2,53-6021.00,Parking Attendants
36,27,1,35-3023.00,Fast Food and Counter Workers
35,34,2,53-7063.00,Machine Feeders and Offbearers
35,33,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
35,29,2,51-3023.00,Slaughterers and Meat Packers
35,27,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
34,30,2,39-3011.00,Gambling Dealers
33,33,2,47-2081.00,Drywall and Ceiling Tile Installers
32,26,2,13-1074.00,Farm Labor Contractors
31,37,1,45-4021.00,Fallers
31,29,2,51-6041.00,Shoe and Leather Workers and Repairers
28,22,1,51-6011.00,Laundry and Dry-Cleaning Workers
27,29,2,27-2011.00,Actors
27,22,2,41-9012.00,Models
26,25,2,53-7061.00,Cleaners of Vehicles and Equipment
